candle_time,symbol,instrument_token,start_ts,end_ts,open,high,low,close
09:07:00,NIFTY25D2325300CE,14582786,1766028960,1766029020,567.2,567.2,567.2,567.2
09:13:00,NIFTY25D2325300CE,14582786,1766029320,1766029380,567.2,567.2,567.2,567.2
09:16:00,NIFTY25D2325300CE,14582786,1766029500,1766029560,567.2,567.2,505.5,509.2
09:17:00,NIFTY25D2325300CE,14582786,1766029560,1766029620,505.05,519.2,501.05,509.2
09:18:00,NIFTY25D2325300CE,14582786,1766029620,1766029680,509.2,521.3,509.2,519.4
09:19:00,NIFTY25D2325300CE,14582786,1766029680,1766029740,520.0,520.0,515.85,516.55
09:20:00,NIFTY25D2325300CE,14582786,1766029740,1766029800,516.55,524.85,513.0,513.6
09:22:00,NIFTY25D2325300CE,14582786,1766029860,1766029920,515.8,528.05,515.4,518.0
09:24:00,NIFTY25D2325300CE,14582786,1766029980,1766030040,520.2,528.7,520.2,528.7
09:26:00,NIFTY25D2325300CE,14582786,1766030100,1766030160,530.0,533.75,530.0,533.75
09:29:00,NIFTY25D2325300CE,14582786,1766030280,1766030340,529.75,529.75,520.2,520.2
09:30:00,NIFTY25D2325300CE,14582786,1766030340,1766030400,520.2,528.1,520.2,526.0
09:31:00,NIFTY25D2325300CE,14582786,1766030400,1766030460,526.0,530.3,524.05,524.05
09:32:00,NIFTY25D2325300CE,14582786,1766030460,1766030520,524.05,531.35,524.05,531.35
09:33:00,NIFTY25D2325300CE,14582786,1766030520,1766030580,531.35,531.35,518.65,521.9
09:34:00,NIFTY25D2325300CE,14582786,1766030580,1766030640,521.9,521.9,512.9,515.9
09:35:00,NIFTY25D2325300CE,14582786,1766030640,1766030700,515.9,520.9,515.9,520.9
09:36:00,NIFTY25D2325300CE,14582786,1766030700,1766030760,521.4,521.4,512.9,512.9
09:37:00,NIFTY25D2325300CE,14582786,1766030760,1766030820,512.9,518.05,512.9,517.45
09:38:00,NIFTY25D2325300CE,14582786,1766030820,1766030880,517.45,526.1,517.45,526.1
09:39:00,NIFTY25D2325300CE,14582786,1766030880,1766030940,526.1,526.1,523.25,526.1
09:40:00,NIFTY25D2325300CE,14582786,1766030940,1766031000,517.1,517.1,517.1,517.1
09:41:00,NIFTY25D2325300CE,14582786,1766031000,1766031060,517.1,517.1,517.1,517.1
