candle_time,symbol,instrument_token,start_ts,end_ts,open,high,low,close
09:13:00,NIFTY25D2324950CE,14578946,1766029320,1766029380,896.4,896.4,896.4,896.4
09:16:00,NIFTY25D2324950CE,14578946,1766029500,1766029560,896.4,896.4,858.9,859.45
09:17:00,NIFTY25D2324950CE,14578946,1766029560,1766029620,859.45,859.45,859.45,859.45
09:18:00,NIFTY25D2324950CE,14578946,1766029620,1766029680,859.45,859.45,859.45,859.45
09:19:00,NIFTY25D2324950CE,14578946,1766029680,1766029740,859.45,859.45,859.45,859.45
09:20:00,NIFTY25D2324950CE,14578946,1766029740,1766029800,859.45,859.45,859.45,859.45
10:04:00,NIFTY25D2324950CE,14578946,1766032380,1766032440,830.4,830.4,830.4,830.4
10:05:00,NIFTY25D2324950CE,14578946,1766032440,1766032500,830.4,830.4,830.4,830.4
10:06:00,NIFTY25D2324950CE,14578946,1766032500,1766032560,830.4,830.4,830.4,830.4
10:07:00,NIFTY25D2324950CE,14578946,1766032560,1766032620,830.4,830.4,830.4,830.4
10:08:00,NIFTY25D2324950CE,14578946,1766032620,1766032680,830.4,830.4,830.4,830.4
10:09:00,NIFTY25D2324950CE,14578946,1766032680,1766032740,830.4,830.4,830.4,830.4
10:10:00,NIFTY25D2324950CE,14578946,1766032740,1766032800,830.4,830.4,830.4,830.4
10:11:00,NIFTY25D2324950CE,14578946,1766032800,1766032860,830.4,830.4,830.4,830.4
10:12:00,NIFTY25D2324950CE,14578946,1766032860,1766032920,830.4,830.4,830.4,830.4
10:13:00,NIFTY25D2324950CE,14578946,1766032920,1766032980,830.4,830.4,830.4,830.4
10:14:00,NIFTY25D2324950CE,14578946,1766032980,1766033040,830.4,830.4,830.4,830.4
10:15:00,NIFTY25D2324950CE,14578946,1766033040,1766033100,830.4,830.4,830.4,830.4
10:16:00,NIFTY25D2324950CE,14578946,1766033100,1766033160,830.4,830.4,830.4,830.4
10:17:00,NIFTY25D2324950CE,14578946,1766033160,1766033220,830.4,830.4,830.4,830.4
10:18:00,NIFTY25D2324950CE,14578946,1766033220,1766033280,830.4,830.4,830.4,830.4
10:19:00,NIFTY25D2324950CE,14578946,1766033280,1766033340,830.4,830.4,830.4,830.4
10:20:00,NIFTY25D2324950CE,14578946,1766033340,1766033400,830.4,830.4,830.4,830.4
10:21:00,NIFTY25D2324950CE,14578946,1766033400,1766033460,830.4,830.4,830.4,830.4
10:22:00,NIFTY25D2324950CE,14578946,1766033460,1766033520,830.4,830.4,830.4,830.4
10:23:00,NIFTY25D2324950CE,14578946,1766033520,1766033580,830.4,830.4,830.4,830.4
10:24:00,NIFTY25D2324950CE,14578946,1766033580,1766033640,830.4,830.4,830.4,830.4
10:25:00,NIFTY25D2324950CE,14578946,1766033640,1766033700,830.4,830.4,830.4,830.4
10:26:00,NIFTY25D2324950CE,14578946,1766033700,1766033760,830.4,830.4,830.4,830.4
10:27:00,NIFTY25D2324950CE,14578946,1766033760,1766033820,830.4,830.4,830.4,830.4
10:28:00,NIFTY25D2324950CE,14578946,1766033820,1766033880,830.4,830.4,830.4,830.4
10:29:00,NIFTY25D2324950CE,14578946,1766033880,1766033940,830.4,830.4,830.4,830.4
10:30:00,NIFTY25D2324950CE,14578946,1766033940,1766034000,830.4,830.4,830.4,830.4
10:31:00,NIFTY25D2324950CE,14578946,1766034000,1766034060,830.4,830.4,830.4,830.4
10:32:00,NIFTY25D2324950CE,14578946,1766034060,1766034120,830.4,830.4,830.4,830.4
10:33:00,NIFTY25D2324950CE,14578946,1766034120,1766034180,830.4,830.4,830.4,830.4
10:34:00,NIFTY25D2324950CE,14578946,1766034180,1766034240,830.4,830.4,830.4,830.4
10:35:00,NIFTY25D2324950CE,14578946,1766034240,1766034300,830.4,830.4,830.4,830.4
10:36:00,NIFTY25D2324950CE,14578946,1766034300,1766034360,830.4,830.4,830.4,830.4
10:37:00,NIFTY25D2324950CE,14578946,1766034360,1766034420,830.4,830.4,830.4,830.4
10:38:00,NIFTY25D2324950CE,14578946,1766034420,1766034480,830.4,830.4,830.4,830.4
10:39:00,NIFTY25D2324950CE,14578946,1766034480,1766034540,830.4,830.4,830.4,830.4
10:40:00,NIFTY25D2324950CE,14578946,1766034540,1766034600,830.4,830.4,830.4,830.4
10:41:00,NIFTY25D2324950CE,14578946,1766034600,1766034660,830.4,830.4,830.4,830.4
10:42:00,NIFTY25D2324950CE,14578946,1766034660,1766034720,830.4,830.4,830.4,830.4
10:43:00,NIFTY25D2324950CE,14578946,1766034720,1766034780,830.4,830.4,830.4,830.4
10:44:00,NIFTY25D2324950CE,14578946,1766034780,1766034840,830.4,830.4,830.4,830.4
10:45:00,NIFTY25D2324950CE,14578946,1766034840,1766034900,830.4,830.4,830.4,830.4
10:46:00,NIFTY25D2324950CE,14578946,1766034900,1766034960,830.4,830.4,830.4,830.4
10:47:00,NIFTY25D2324950CE,14578946,1766034960,1766035020,830.4,830.4,830.4,830.4
10:48:00,NIFTY25D2324950CE,14578946,1766035020,1766035080,830.4,830.4,830.4,830.4
10:49:00,NIFTY25D2324950CE,14578946,1766035080,1766035140,830.4,830.4,830.4,830.4
10:50:00,NIFTY25D2324950CE,14578946,1766035140,1766035200,830.4,830.4,830.4,830.4
10:51:00,NIFTY25D2324950CE,14578946,1766035200,1766035260,830.4,830.4,830.4,830.4
10:52:00,NIFTY25D2324950CE,14578946,1766035260,1766035320,830.4,830.4,830.4,830.4
10:53:00,NIFTY25D2324950CE,14578946,1766035320,1766035380,830.4,830.4,830.4,830.4
10:54:00,NIFTY25D2324950CE,14578946,1766035380,1766035440,830.4,830.4,830.4,830.4
10:55:00,NIFTY25D2324950CE,14578946,1766035440,1766035500,830.4,830.4,830.4,830.4
10:56:00,NIFTY25D2324950CE,14578946,1766035500,1766035560,830.4,830.4,830.4,830.4
10:57:00,NIFTY25D2324950CE,14578946,1766035560,1766035620,830.4,830.4,830.4,830.4
10:58:00,NIFTY25D2324950CE,14578946,1766035620,1766035680,830.4,830.4,830.4,830.4
10:59:00,NIFTY25D2324950CE,14578946,1766035680,1766035740,830.4,830.4,830.4,830.4
11:00:00,NIFTY25D2324950CE,14578946,1766035740,1766035800,830.4,830.4,830.4,830.4
11:01:00,NIFTY25D2324950CE,14578946,1766035800,1766035860,830.4,830.4,830.4,830.4
11:02:00,NIFTY25D2324950CE,14578946,1766035860,1766035920,830.4,830.4,830.4,830.4
11:03:00,NIFTY25D2324950CE,14578946,1766035920,1766035980,830.4,830.4,830.4,830.4
11:04:00,NIFTY25D2324950CE,14578946,1766035980,1766036040,830.4,830.4,830.4,830.4
11:05:00,NIFTY25D2324950CE,14578946,1766036040,1766036100,830.4,830.4,830.4,830.4
11:06:00,NIFTY25D2324950CE,14578946,1766036100,1766036160,830.4,830.4,830.4,830.4
11:07:00,NIFTY25D2324950CE,14578946,1766036160,1766036220,830.4,830.4,830.4,830.4
11:08:00,NIFTY25D2324950CE,14578946,1766036220,1766036280,830.4,830.4,830.4,830.4
11:09:00,NIFTY25D2324950CE,14578946,1766036280,1766036340,830.4,830.4,830.4,830.4
11:10:00,NIFTY25D2324950CE,14578946,1766036340,1766036400,830.4,830.4,830.4,830.4
11:11:00,NIFTY25D2324950CE,14578946,1766036400,1766036460,830.4,830.4,830.4,830.4
11:12:00,NIFTY25D2324950CE,14578946,1766036460,1766036520,830.4,830.4,830.4,830.4
11:13:00,NIFTY25D2324950CE,14578946,1766036520,1766036580,830.4,830.4,830.4,830.4
11:14:00,NIFTY25D2324950CE,14578946,1766036580,1766036640,830.4,830.4,830.4,830.4
11:15:00,NIFTY25D2324950CE,14578946,1766036640,1766036700,830.4,830.4,830.4,830.4
11:16:00,NIFTY25D2324950CE,14578946,1766036700,1766036760,830.4,830.4,830.4,830.4
11:17:00,NIFTY25D2324950CE,14578946,1766036760,1766036820,830.4,830.4,830.4,830.4
11:18:00,NIFTY25D2324950CE,14578946,1766036820,1766036880,830.4,830.4,830.4,830.4
11:19:00,NIFTY25D2324950CE,14578946,1766036880,1766036940,830.4,830.4,830.4,830.4
11:20:00,NIFTY25D2324950CE,14578946,1766036940,1766037000,830.4,830.4,830.4,830.4
11:21:00,NIFTY25D2324950CE,14578946,1766037000,1766037060,830.4,830.4,830.4,830.4
