log_ts	candle_ts	symbol	slot	open	high	low	close	ema8	ema20_low	ema20_high	rsi	green	close_gt_ema8	close_ge_ema20_low	close_le_ema20_high	rsi_in_range	rsi_rising	buy_allowed
14:28:00	14:28:00	NIFTY25D2325400CE	1M	448.00	448.00	444.00	444.00	450.70	457.41	462.55	12.24	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325250CE	14582274	590.15	590.15	590.15	590.15	597.31	591.14	605.90	0.00	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325250CE	1M	590.15	590.15	590.15	590.15	597.31	591.14	605.90	0.00	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326100PE	14595074	293.20	298.60	291.30	297.65	291.47	280.07	285.34	91.14	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326100PE	1M	293.20	298.60	291.30	297.65	291.47	280.07	285.34	91.14	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326500CE	14600706	4.45	4.45	4.35	4.40	4.38	4.29	4.35	90.00	False	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326500CE	1M	4.45	4.45	4.35	4.40	4.38	4.29	4.35	90.00	False	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325500PE	14585090	20.95	21.80	20.80	21.70	20.98	19.87	20.63	78.53	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325500PE	1M	20.95	21.80	20.80	21.70	20.98	19.87	20.63	78.53	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325650PE	14588162	46.90	48.50	46.35	48.35	46.52	43.65	45.33	86.89	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325650PE	1M	46.90	48.50	46.35	48.35	46.52	43.65	45.33	86.89	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325700CE	14588418	196.90	198.80	193.00	193.00	198.58	204.17	208.50	10.33	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325700CE	1M	196.90	198.80	193.00	193.00	198.58	204.17	208.50	10.33	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325350CE	14583298	493.95	493.95	490.45	490.45	497.74	505.13	508.44	2.12	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325350CE	1M	493.95	493.95	490.45	490.45	497.74	505.13	508.44	2.12	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325100CE	14580482	738.00	738.00	738.00	738.00	740.24	740.37	741.02	58.24	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325100CE	1M	738.00	738.00	738.00	738.00	740.24	740.37	741.02	58.24	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326600PE	14601986	762.00	762.00	762.00	762.00	761.28	770.00	770.45	66.07	False	True	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326600PE	1M	762.00	762.00	762.00	762.00	761.28	770.00	770.45	66.07	False	True	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325150PE	14581250	5.35	5.35	5.30	5.35	5.36	5.32	5.38	40.00	False	False	True	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325150PE	1M	5.35	5.35	5.30	5.35	5.36	5.32	5.38	40.00	False	False	True	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326600CE	14601730	3.50	3.55	3.50	3.55	3.49	3.43	3.49	80.00	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326600CE	1M	3.50	3.55	3.50	3.55	3.49	3.43	3.49	80.00	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325800CE	14589442	134.45	135.75	131.25	131.55	135.90	140.32	143.63	8.00	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325800CE	1M	134.45	135.75	131.25	131.55	135.90	140.32	143.63	8.00	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325400PE	14584066	12.60	13.05	12.50	13.05	12.72	12.25	12.63	75.03	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325400PE	1M	12.60	13.05	12.50	13.05	12.72	12.25	12.63	75.03	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325000CE	14579458	836.45	836.45	836.45	836.45	842.62	850.46	853.50	15.56	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325000CE	1M	836.45	836.45	836.45	836.45	842.62	850.46	853.50	15.56	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326500PE	14600962	669.65	672.00	669.65	672.00	664.65	654.36	655.85	76.72	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326500PE	1M	669.65	672.00	669.65	672.00	664.65	654.36	655.85	76.72	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325850PE	14590722	122.35	125.75	121.15	125.30	121.23	114.32	117.73	91.03	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325850PE	1M	122.35	125.75	121.15	125.30	121.23	114.32	117.73	91.03	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326000CE	14593282	51.95	52.70	50.50	50.65	52.48	54.47	56.07	8.28	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326000CE	1M	51.95	52.70	50.50	50.65	52.48	54.47	56.07	8.28	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325700PE	14588674	60.85	62.90	60.25	62.85	60.39	56.47	58.59	88.23	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325700PE	1M	60.85	62.90	60.25	62.85	60.39	56.47	58.59	88.23	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325750PE	14589186	78.05	80.75	77.40	80.40	77.36	72.64	75.13	87.72	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325750PE	1M	78.05	80.75	77.40	80.40	77.36	72.64	75.13	87.72	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325200PE	14581762	5.95	6.05	5.95	6.00	6.02	5.94	6.07	63.00	True	False	True	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325200PE	1M	5.95	6.05	5.95	6.00	6.02	5.94	6.07	63.00	True	False	True	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326300PE	14598658	472.65	477.95	472.65	477.95	470.26	458.21	463.55	81.49	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326300PE	1M	472.65	477.95	472.65	477.95	470.26	458.21	463.55	81.49	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325600PE	14586114	35.95	37.20	35.45	37.15	35.75	33.61	34.89	82.27	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325600PE	1M	35.95	37.20	35.45	37.15	35.75	33.61	34.89	82.27	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325950PE	14593026	181.40	185.50	180.20	185.00	179.84	170.83	175.11	92.74	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325950PE	1M	181.40	185.50	180.20	185.00	179.84	170.83	175.11	92.74	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326400PE	14599938	570.90	574.50	570.90	574.50	567.41	555.62	561.06	86.53	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326400PE	1M	570.90	574.50	570.90	574.50	567.41	555.62	561.06	86.53	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325600CE	14585858	271.80	273.70	267.15	267.55	273.81	279.98	285.05	9.87	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325600CE	1M	271.80	273.70	267.15	267.55	273.81	279.98	285.05	9.87	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325650CE	14587906	232.80	234.30	228.30	229.05	234.71	240.61	245.63	11.10	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325650CE	1M	232.80	234.30	228.30	229.05	234.71	240.61	245.63	11.10	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326350CE	14598914	7.55	7.65	7.40	7.40	7.52	7.55	7.68	43.71	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326350CE	1M	7.55	7.65	7.40	7.40	7.52	7.55	7.68	43.71	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326550CE	14601218	3.85	3.90	3.80	3.85	3.82	3.75	3.84	92.00	False	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326550CE	1M	3.85	3.90	3.80	3.85	3.82	3.75	3.84	92.00	False	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326150CE	14595330	21.90	22.25	21.25	21.35	22.06	22.77	23.46	7.58	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326150CE	1M	21.90	22.25	21.25	21.35	22.06	22.77	23.46	7.58	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326350PE	14599426	522.50	522.50	522.50	522.50	516.84	508.21	510.14	100.00	False	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326350PE	1M	522.50	522.50	522.50	522.50	516.84	508.21	510.14	100.00	False	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325950CE	14592770	67.15	68.10	65.40	65.65	67.96	70.36	72.50	10.67	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325950CE	1M	67.15	68.10	65.40	65.65	67.96	70.36	72.50	10.67	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325750CE	14588930	164.10	165.50	160.75	160.80	165.67	170.72	174.60	9.22	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325750CE	1M	164.10	165.50	160.75	160.80	165.67	170.72	174.60	9.22	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325300PE	14583042	8.10	8.30	8.05	8.30	8.19	7.99	8.20	60.66	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325300PE	1M	8.10	8.30	8.05	8.30	8.19	7.99	8.20	60.66	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326100CE	14594818	29.50	29.95	28.65	28.70	29.75	30.82	31.77	9.83	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326100CE	1M	29.50	29.95	28.65	28.70	29.75	30.82	31.77	9.83	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325800PE	14589698	98.55	101.50	97.70	101.30	97.68	91.72	94.74	88.45	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325800PE	1M	98.55	101.50	97.70	101.30	97.68	91.72	94.74	88.45	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325850CE	14590466	108.05	109.35	105.30	105.70	109.30	113.13	115.97	7.57	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325850CE	1M	108.05	109.35	105.30	105.70	109.30	113.13	115.97	7.57	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325350PE	14583554	9.95	10.25	9.90	10.20	10.01	9.67	9.97	72.38	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325350PE	1M	9.95	10.25	9.90	10.20	10.01	9.67	9.97	72.38	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326200CE	14597122	16.50	16.75	16.00	16.05	16.57	16.99	17.46	12.01	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326200CE	1M	16.50	16.75	16.00	16.05	16.57	16.99	17.46	12.01	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326200PE	14597378	379.55	385.00	379.45	385.00	377.55	365.39	370.85	79.83	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326200PE	1M	379.55	385.00	379.45	385.00	377.55	365.39	370.85	79.83	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326400CE	14599682	6.10	6.15	6.00	6.00	6.08	6.07	6.18	49.50	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326400CE	1M	6.10	6.15	6.00	6.00	6.08	6.07	6.18	49.50	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326250CE	14597634	12.45	12.60	12.10	12.20	12.48	12.67	13.01	26.65	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326250CE	1M	12.45	12.60	12.10	12.20	12.48	12.67	13.01	26.65	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326050PE	14594562	253.55	258.70	252.00	257.90	251.71	240.80	246.07	87.97	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326050PE	1M	253.55	258.70	252.00	257.90	251.71	240.80	246.07	87.97	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325900CE	14591490	86.05	86.95	83.60	84.00	86.81	89.98	92.49	7.59	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325900CE	1M	86.05	86.95	83.60	84.00	86.81	89.98	92.49	7.59	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325900PE	14592514	149.85	154.00	149.05	153.30	148.81	140.74	144.69	91.30	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325900PE	1M	149.85	154.00	149.05	153.30	148.81	140.74	144.69	91.30	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325150CE	14580994	688.40	688.40	688.40	688.40	690.80	688.77	689.27	70.30	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325150CE	1M	688.40	688.40	688.40	688.40	690.80	688.77	689.27	70.30	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325300CE	14582786	541.90	541.90	541.90	541.90	546.64	554.83	556.29	2.74	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325300CE	1M	541.90	541.90	541.90	541.90	546.64	554.83	556.29	2.74	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326450CE	14600194	5.20	5.20	5.10	5.15	5.15	5.04	5.12	75.00	False	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326450CE	1M	5.20	5.20	5.10	5.15	5.15	5.04	5.12	75.00	False	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326300CE	14598402	9.40	9.50	9.20	9.20	9.40	9.48	9.69	30.03	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326300CE	1M	9.40	9.50	9.20	9.20	9.40	9.48	9.69	30.03	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325550PE	14585602	27.25	28.40	27.00	28.30	27.23	25.68	26.66	83.04	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2325550PE	1M	27.25	28.40	27.00	28.30	27.23	25.68	26.66	83.04	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325000PE	14579714	4.25	4.30	4.20	4.25	4.28	4.23	4.32	21.67	False	False	True	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325000PE	1M	4.25	4.30	4.20	4.25	4.28	4.23	4.32	21.67	False	False	True	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325550CE	14585346	312.50	314.60	307.95	308.70	315.05	321.59	327.17	9.44	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325550CE	1M	312.50	314.60	307.95	308.70	315.05	321.59	327.17	9.44	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326050CE	14594306	39.25	39.80	38.10	38.20	39.65	41.09	42.33	9.87	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2326050CE	1M	39.25	39.80	38.10	38.20	39.65	41.09	42.33	9.87	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325100PE	14580738	4.80	4.90	4.80	4.85	4.87	4.83	4.92	35.00	True	False	True	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325100PE	1M	4.80	4.90	4.80	4.85	4.87	4.83	4.92	35.00	True	False	True	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325050CE	14579970	780.75	780.75	780.75	780.75	780.75	780.75	780.75	100.00	False	False	True	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325050CE	1M	780.75	780.75	780.75	780.75	780.75	780.75	780.75	100.00	False	False	True	True	False	False	False
14:28:00	14:27:00	NIFTY25D2325500CE	14584834	357.50	358.25	351.70	351.70	359.16	366.02	371.20	17.73	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325500CE	1M	357.50	358.25	351.70	351.70	359.16	366.02	371.20	17.73	False	False	False	True	False	False	False
14:28:00	14:27:00	NIFTY25D2326150PE	14596866	335.00	340.50	335.00	339.20	332.97	321.82	326.85	83.34	True	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326150PE	1M	335.00	340.50	335.00	339.20	332.97	321.82	326.85	83.34	True	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2326250PE	14598146	426.15	426.15	425.45	425.45	422.22	411.72	416.37	87.55	False	True	True	False	False	False	False
14:28:00	14:28:00	NIFTY25D2326250PE	1M	426.15	426.15	425.45	425.45	422.22	411.72	416.37	87.55	False	True	True	False	False	False	False
14:28:00	14:27:00	NIFTY25D2325050PE	14580226	4.50	4.50	4.50	4.50	4.54	4.52	4.58	39.33	False	False	False	True	False	False	False
14:28:00	14:28:00	NIFTY25D2325050PE	1M	4.50	4.50	4.50	4.50	4.54	4.52	4.58	39.33	False	False	False	True	False	False	False
14:28:01	14:27:00	NIFTY25D2325250PE	14582530	6.90	7.00	6.85	7.00	6.93	6.80	6.93	53.67	True	True	True	False	False	False	False
14:28:01	14:28:00	NIFTY25D2325250PE	1M	6.90	7.00	6.85	7.00	6.93	6.80	6.93	53.67	True	True	True	False	False	False	False
14:28:01	14:27:00	NIFTY25D2326550PE	14601474	719.55	719.55	719.55	719.55	707.84	702.71	703.42	60.00	False	True	True	False	False	False	False
14:28:01	14:28:00	NIFTY25D2326550PE	1M	719.55	719.55	719.55	719.55	707.84	702.71	703.42	60.00	False	True	True	False	False	False	False
14:28:01	14:27:00	NIFTY25D2325450PE	14584578	16.15	16.75	16.00	16.65	16.18	15.45	16.01	73.74	True	True	True	False	False	False	False
14:28:01	14:28:00	NIFTY25D2325450PE	1M	16.15	16.75	16.00	16.65	16.18	15.45	16.01	73.74	True	True	True	False	False	False	False
14:28:01	14:27:00	NIFTY25D2325200CE	14581506	642.35	642.35	642.35	642.35	648.30	654.04	656.44	20.00	False	False	False	True	False	False	False
14:28:01	14:28:00	NIFTY25D2325200CE	1M	642.35	642.35	642.35	642.35	648.30	654.04	656.44	20.00	False	False	False	True	False	False	False
14:28:01	14:27:00	NIFTY25D2325450CE	14584322	400.95	400.95	400.95	400.95	404.88	411.97	415.32	21.36	False	False	False	True	False	False	False
14:28:01	14:28:00	NIFTY25D2325450CE	1M	400.95	400.95	400.95	400.95	404.88	411.97	415.32	21.36	False	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325350CE	14583298	490.45	494.90	490.45	494.90	497.11	504.45	507.71	7.05	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325350CE	1M	490.45	494.90	490.45	494.90	497.11	504.45	507.71	7.05	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325100CE	14580482	738.00	738.00	738.00	738.00	739.74	740.31	741.09	38.24	False	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325100CE	1M	738.00	738.00	738.00	738.00	739.74	740.31	741.09	38.24	False	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326600PE	14601986	762.00	762.00	762.00	762.00	761.44	768.59	769.13	86.07	False	True	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2326600PE	1M	762.00	762.00	762.00	762.00	761.44	768.59	769.13	86.07	False	True	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326400CE	14599682	6.00	6.10	6.00	6.05	6.08	6.07	6.18	43.21	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2326400CE	1M	6.00	6.10	6.00	6.05	6.08	6.07	6.18	43.21	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326300PE	14598658	477.95	477.95	474.10	474.10	471.11	459.04	464.35	79.76	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2326300PE	1M	477.95	477.95	474.10	474.10	471.11	459.04	464.35	79.76	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2326400PE	14599938	574.50	574.50	571.05	571.05	568.22	556.43	561.76	83.42	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2326400PE	1M	574.50	574.50	571.05	571.05	568.22	556.43	561.76	83.42	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2325150PE	14581250	5.35	5.40	5.30	5.35	5.36	5.32	5.39	26.67	False	False	True	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325150PE	1M	5.35	5.40	5.30	5.35	5.36	5.32	5.39	26.67	False	False	True	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326600CE	14601730	3.55	3.55	3.45	3.50	3.50	3.43	3.49	75.00	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2326600CE	1M	3.55	3.55	3.45	3.50	3.50	3.43	3.49	75.00	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2326450CE	14600194	5.15	5.20	5.05	5.10	5.14	5.04	5.12	64.00	False	False	True	True	False	False	False
14:29:00	14:29:00	NIFTY25D2326450CE	1M	5.15	5.20	5.05	5.10	5.14	5.04	5.12	64.00	False	False	True	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326300CE	14598402	9.20	9.35	9.20	9.30	9.38	9.46	9.67	30.98	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2326300CE	1M	9.20	9.35	9.20	9.30	9.38	9.46	9.67	30.98	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325550PE	14585602	28.05	28.10	27.40	27.40	27.27	25.76	26.74	78.34	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2325550PE	1M	28.05	28.10	27.40	27.40	27.27	25.76	26.74	78.34	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2325650CE	14587906	229.05	233.00	229.05	233.00	234.33	239.88	244.91	17.52	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325650CE	1M	229.05	233.00	229.05	233.00	234.33	239.88	244.91	17.52	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325550CE	14585346	308.45	312.35	308.45	311.05	314.16	320.81	326.36	13.74	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325550CE	1M	308.45	312.35	308.45	311.05	314.16	320.81	326.36	13.74	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325400PE	14584066	13.00	13.00	12.70	12.70	12.71	12.27	12.65	70.48	False	False	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2325400PE	1M	13.00	13.00	12.70	12.70	12.71	12.27	12.65	70.48	False	False	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2325000CE	14579458	836.45	838.25	832.95	838.25	841.65	849.67	852.73	11.59	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325000CE	1M	836.45	838.25	832.95	838.25	841.65	849.67	852.73	11.59	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326250PE	14598146	425.45	430.80	425.45	427.00	423.28	412.50	417.09	85.49	True	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2326250PE	1M	425.45	430.80	425.45	427.00	423.28	412.50	417.09	85.49	True	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2326000CE	14593282	50.65	51.85	50.65	51.40	52.24	54.23	55.85	13.89	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2326000CE	1M	50.65	51.85	50.65	51.40	52.24	54.23	55.85	13.89	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325700PE	14588674	62.65	62.65	60.80	60.80	60.48	56.71	58.81	82.22	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2325700PE	1M	62.65	62.65	60.80	60.80	60.48	56.71	58.81	82.22	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2325200CE	14581506	642.35	642.35	642.35	642.35	646.98	653.65	656.00	0.00	False	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325200CE	1M	642.35	642.35	642.35	642.35	646.98	653.65	656.00	0.00	False	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325950CE	14592770	65.70	67.00	65.70	66.35	67.60	70.06	72.21	14.67	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325950CE	1M	65.70	67.00	65.70	66.35	67.60	70.06	72.21	14.67	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326000PE	14594050	220.25	220.25	216.65	218.00	215.23	204.81	209.62	86.55	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2326000PE	1M	220.25	220.25	216.65	218.00	215.23	204.81	209.62	86.55	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2325750CE	14588930	161.15	163.80	161.15	162.90	165.06	170.12	174.02	13.83	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325750CE	1M	161.15	163.80	161.15	162.90	165.06	170.12	174.02	13.83	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325300PE	14583042	8.30	8.30	8.15	8.20	8.19	8.00	8.21	58.09	False	True	True	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325300PE	1M	8.30	8.30	8.15	8.20	8.19	8.00	8.21	58.09	False	True	True	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325650PE	14588162	48.30	48.30	47.10	47.70	46.78	43.82	45.49	83.66	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2325650PE	1M	48.30	48.30	47.10	47.70	46.78	43.82	45.49	83.66	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2325350PE	14583554	10.20	10.20	10.00	10.10	10.03	9.69	9.99	71.24	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2325350PE	1M	10.20	10.20	10.00	10.10	10.03	9.69	9.99	71.24	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2325700CE	14588418	193.00	197.50	193.00	197.50	198.34	203.50	207.87	16.97	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2325700CE	1M	193.00	197.50	193.00	197.50	198.34	203.50	207.87	16.97	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326200CE	14597122	16.05	16.45	16.05	16.45	16.54	16.93	17.41	18.17	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2326200CE	1M	16.05	16.45	16.05	16.45	16.54	16.93	17.41	18.17	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2325900PE	14592514	153.05	153.20	150.60	151.50	149.41	141.26	145.20	86.44	False	True	True	False	False	False	False
14:29:00	14:29:00	NIFTY25D2325900PE	1M	153.05	153.20	150.60	151.50	149.41	141.26	145.20	86.44	False	True	True	False	False	False	False
14:29:00	14:28:00	NIFTY25D2326100CE	14594818	28.70	29.40	28.70	29.00	29.58	30.69	31.65	13.75	True	False	False	True	False	False	False
14:29:00	14:29:00	NIFTY25D2326100CE	1M	28.70	29.40	28.70	29.00	29.58	30.69	31.65	13.75	True	False	False	True	False	False	False
14:29:00	14:28:00	NIFTY25D2326250CE	14597634	12.20	12.35	12.15	12.35	12.45	12.64	12.98	29.04	True	False	False	True	False	False	False
