candle_time,symbol,instrument_token,start_ts,end_ts,open,high,low,close
10:26:00,NIFTY25D2326750PE,14603522,1766120100,1766120160,800.0,800.0,800.0,800.0
10:27:00,NIFTY25D2326750PE,14603522,1766120160,1766120220,800.0,800.0,800.0,800.0
10:28:00,NIFTY25D2326750PE,14603522,1766120220,1766120280,800.0,800.0,783.2,783.2
10:29:00,NIFTY25D2326750PE,14603522,1766120280,1766120340,783.2,783.2,776.85,776.85
10:30:00,NIFTY25D2326750PE,14603522,1766120340,1766120400,776.85,776.85,776.85,776.85
10:31:00,NIFTY25D2326750PE,14603522,1766120400,1766120460,776.85,776.85,776.85,776.85
10:32:00,NIFTY25D2326750PE,14603522,1766120460,1766120520,776.85,776.85,776.85,776.85
10:33:00,NIFTY25D2326750PE,14603522,1766120520,1766120580,776.85,776.85,776.85,776.85
10:34:00,NIFTY25D2326750PE,14603522,1766120580,1766120640,776.85,776.85,776.85,776.85
10:35:00,NIFTY25D2326750PE,14603522,1766120640,1766120700,776.85,776.85,776.85,776.85
10:36:00,NIFTY25D2326750PE,14603522,1766120700,1766120760,776.85,776.85,776.85,776.85
10:37:00,NIFTY25D2326750PE,14603522,1766120760,1766120820,776.85,776.85,776.85,776.85
10:38:00,NIFTY25D2326750PE,14603522,1766120820,1766120880,776.85,776.85,776.85,776.85
10:39:00,NIFTY25D2326750PE,14603522,1766120880,1766120940,776.85,776.85,776.85,776.85
10:40:00,NIFTY25D2326750PE,14603522,1766120940,1766121000,776.85,776.85,776.85,776.85
10:41:00,NIFTY25D2326750PE,14603522,1766121000,1766121060,776.85,776.85,776.85,776.85
10:42:00,NIFTY25D2326750PE,14603522,1766121060,1766121120,776.85,776.85,776.85,776.85
10:43:00,NIFTY25D2326750PE,14603522,1766121120,1766121180,776.85,776.85,776.85,776.85
10:44:00,NIFTY25D2326750PE,14603522,1766121180,1766121240,776.85,776.85,776.85,776.85
10:45:00,NIFTY25D2326750PE,14603522,1766121240,1766121300,776.85,776.85,776.85,776.85
10:46:00,NIFTY25D2326750PE,14603522,1766121300,1766121360,776.85,776.85,776.85,776.85
10:47:00,NIFTY25D2326750PE,14603522,1766121360,1766121420,776.85,776.85,776.85,776.85
10:48:00,NIFTY25D2326750PE,14603522,1766121420,1766121480,776.85,776.85,776.85,776.85
10:49:00,NIFTY25D2326750PE,14603522,1766121480,1766121540,776.85,776.85,776.85,776.85
10:50:00,NIFTY25D2326750PE,14603522,1766121540,1766121600,776.85,776.85,776.85,776.85
10:51:00,NIFTY25D2326750PE,14603522,1766121600,1766121660,776.85,776.85,776.85,776.85
10:52:00,NIFTY25D2326750PE,14603522,1766121660,1766121720,776.85,776.85,776.85,776.85
10:53:00,NIFTY25D2326750PE,14603522,1766121720,1766121780,776.85,776.85,776.85,776.85
10:54:00,NIFTY25D2326750PE,14603522,1766121780,1766121840,776.85,776.85,776.85,776.85
10:58:00,NIFTY25D2326750PE,14603522,1766122020,1766122080,776.85,776.85,776.85,776.85
10:59:00,NIFTY25D2326750PE,14603522,1766122080,1766122140,776.85,776.85,776.85,776.85
11:00:00,NIFTY25D2326750PE,14603522,1766122140,1766122200,776.85,776.85,776.85,776.85
11:01:00,NIFTY25D2326750PE,14603522,1766122200,1766122260,776.85,776.85,776.85,776.85
11:02:00,NIFTY25D2326750PE,14603522,1766122260,1766122320,776.85,776.85,776.85,776.85
11:03:00,NIFTY25D2326750PE,14603522,1766122320,1766122380,776.85,785.2,776.85,785.2
11:04:00,NIFTY25D2326750PE,14603522,1766122380,1766122440,785.2,785.2,785.2,785.2
11:05:00,NIFTY25D2326750PE,14603522,1766122440,1766122500,785.2,785.2,785.2,785.2
11:06:00,NIFTY25D2326750PE,14603522,1766122500,1766122560,785.2,785.2,785.2,785.2
11:07:00,NIFTY25D2326750PE,14603522,1766122560,1766122620,785.2,785.2,785.2,785.2
11:08:00,NIFTY25D2326750PE,14603522,1766122620,1766122680,785.2,785.2,785.2,785.2
11:09:00,NIFTY25D2326750PE,14603522,1766122680,1766122740,785.2,785.2,785.2,785.2
11:10:00,NIFTY25D2326750PE,14603522,1766122740,1766122800,785.2,785.2,785.2,785.2
11:12:00,NIFTY25D2326750PE,14603522,1766122860,1766122920,785.2,785.2,785.2,785.2
11:13:00,NIFTY25D2326750PE,14603522,1766122920,1766122980,785.2,785.2,785.2,785.2
11:14:00,NIFTY25D2326750PE,14603522,1766122980,1766123040,785.2,785.2,785.2,785.2
11:15:00,NIFTY25D2326750PE,14603522,1766123040,1766123100,785.2,785.2,785.2,785.2
11:16:00,NIFTY25D2326750PE,14603522,1766123100,1766123160,785.2,785.2,785.2,785.2
11:17:00,NIFTY25D2326750PE,14603522,1766123160,1766123220,785.2,785.2,785.2,785.2
11:18:00,NIFTY25D2326750PE,14603522,1766123220,1766123280,785.2,785.2,785.2,785.2
11:19:00,NIFTY25D2326750PE,14603522,1766123280,1766123340,785.2,785.2,785.2,785.2
11:20:00,NIFTY25D2326750PE,14603522,1766123340,1766123400,785.2,785.2,785.2,785.2
11:22:00,NIFTY25D2326750PE,14603522,1766123460,1766123520,785.2,785.2,785.2,785.2
11:23:00,NIFTY25D2326750PE,14603522,1766123520,1766123580,785.2,785.2,785.2,785.2
11:24:00,NIFTY25D2326750PE,14603522,1766123580,1766123640,785.2,785.2,785.2,785.2
