candle_time,symbol,instrument_token,start_ts,end_ts,open,high,low,close
09:07:00,NIFTY25D2325250CE,14582274,1766028960,1766029020,616.8,616.8,616.8,616.8
09:13:00,NIFTY25D2325250CE,14582274,1766029320,1766029380,616.8,616.8,616.8,616.8
09:16:00,NIFTY25D2325250CE,14582274,1766029500,1766029560,616.8,616.8,558.65,559.0
09:17:00,NIFTY25D2325250CE,14582274,1766029560,1766029620,559.0,565.8,553.25,556.35
09:18:00,NIFTY25D2325250CE,14582274,1766029620,1766029680,556.35,567.8,556.35,567.8
09:19:00,NIFTY25D2325250CE,14582274,1766029680,1766029740,567.8,567.8,566.0,566.15
09:20:00,NIFTY25D2325250CE,14582274,1766029740,1766029800,566.15,566.15,566.15,566.15
09:24:00,NIFTY25D2325250CE,14582274,1766029980,1766030040,572.45,575.95,571.75,575.95
09:29:00,NIFTY25D2325250CE,14582274,1766030280,1766030340,578.7,578.7,574.8,575.45
09:30:00,NIFTY25D2325250CE,14582274,1766030340,1766030400,575.45,578.9,572.95,578.9
09:31:00,NIFTY25D2325250CE,14582274,1766030400,1766030460,578.9,578.9,568.7,577.2
09:32:00,NIFTY25D2325250CE,14582274,1766030460,1766030520,577.2,577.2,573.35,573.35
09:33:00,NIFTY25D2325250CE,14582274,1766030520,1766030580,573.35,577.8,573.35,575.2
09:34:00,NIFTY25D2325250CE,14582274,1766030580,1766030640,575.2,575.2,562.5,568.65
09:35:00,NIFTY25D2325250CE,14582274,1766030640,1766030700,568.65,572.9,567.05,569.3
09:36:00,NIFTY25D2325250CE,14582274,1766030700,1766030760,569.3,569.3,560.6,560.6
09:37:00,NIFTY25D2325250CE,14582274,1766030760,1766030820,560.6,567.3,560.6,565.3
09:38:00,NIFTY25D2325250CE,14582274,1766030820,1766030880,565.3,571.95,565.3,571.95
09:39:00,NIFTY25D2325250CE,14582274,1766030880,1766030940,571.95,571.95,571.95,571.95
09:40:00,NIFTY25D2325250CE,14582274,1766030940,1766031000,571.0,571.0,571.0,571.0
09:41:00,NIFTY25D2325250CE,14582274,1766031000,1766031060,571.0,571.0,561.5,561.5
09:42:00,NIFTY25D2325250CE,14582274,1766031060,1766031120,561.5,561.5,561.5,561.5
09:43:00,NIFTY25D2325250CE,14582274,1766031120,1766031180,561.5,561.5,561.5,561.5
09:44:00,NIFTY25D2325250CE,14582274,1766031180,1766031240,561.5,561.5,561.5,561.5
09:45:00,NIFTY25D2325250CE,14582274,1766031240,1766031300,561.5,561.5,537.95,537.95
09:46:00,NIFTY25D2325250CE,14582274,1766031300,1766031360,537.95,537.95,529.5,534.2
09:47:00,NIFTY25D2325250CE,14582274,1766031360,1766031420,534.2,535.0,529.45,529.45
09:48:00,NIFTY25D2325250CE,14582274,1766031420,1766031480,529.45,529.45,517.9,521.95
09:49:00,NIFTY25D2325250CE,14582274,1766031480,1766031540,521.95,521.95,521.95,521.95
09:50:00,NIFTY25D2325250CE,14582274,1766031540,1766031600,521.95,530.55,521.95,528.85
09:51:00,NIFTY25D2325250CE,14582274,1766031600,1766031660,528.85,528.85,528.85,528.85
09:52:00,NIFTY25D2325250CE,14582274,1766031660,1766031720,528.85,531.05,528.85,528.85
09:53:00,NIFTY25D2325250CE,14582274,1766031720,1766031780,528.85,528.85,528.85,528.85
09:54:00,NIFTY25D2325250CE,14582274,1766031780,1766031840,528.85,536.0,528.85,536.0
09:55:00,NIFTY25D2325250CE,14582274,1766031840,1766031900,536.0,536.0,529.1,529.1
09:56:00,NIFTY25D2325250CE,14582274,1766031900,1766031960,529.1,529.1,529.1,529.1
09:57:00,NIFTY25D2325250CE,14582274,1766031960,1766032020,529.1,529.1,529.1,529.1
09:58:00,NIFTY25D2325250CE,14582274,1766032020,1766032080,529.1,529.1,529.1,529.1
09:59:00,NIFTY25D2325250CE,14582274,1766032080,1766032140,529.1,529.85,529.1,529.85
10:00:00,NIFTY25D2325250CE,14582274,1766032140,1766032200,529.85,529.85,529.85,529.85
10:01:00,NIFTY25D2325250CE,14582274,1766032200,1766032260,529.85,533.8,529.85,533.8
10:02:00,NIFTY25D2325250CE,14582274,1766032260,1766032320,533.8,533.8,533.8,533.8
10:03:00,NIFTY25D2325250CE,14582274,1766032320,1766032380,533.8,533.8,533.8,533.8
