candle_time,symbol,instrument_token,start_ts,end_ts,open,high,low,close
09:13:00,NIFTY25D2325900PE,14592514,1766029320,1766029380,136.95,136.95,136.95,136.95
09:16:00,NIFTY25D2325900PE,14592514,1766029500,1766029560,148.9,168.8,143.85,167.6
09:17:00,NIFTY25D2325900PE,14592514,1766029560,1766029620,167.45,169.85,158.35,162.55
09:18:00,NIFTY25D2325900PE,14592514,1766029620,1766029680,161.5,165.25,158.75,159.45
09:19:00,NIFTY25D2325900PE,14592514,1766029680,1766029740,158.0,161.45,155.85,159.25
09:20:00,NIFTY25D2325900PE,14592514,1766029740,1766029800,159.45,164.55,155.0,162.35
09:24:00,NIFTY25D2325900PE,14592514,1766029980,1766030040,155.8,156.6,152.0,152.3
09:29:00,NIFTY25D2325900PE,14592514,1766030280,1766030340,152.5,159.0,151.65,154.15
09:30:00,NIFTY25D2325900PE,14592514,1766030340,1766030400,154.6,157.35,151.1,157.35
09:31:00,NIFTY25D2325900PE,14592514,1766030400,1766030460,157.0,158.4,150.6,151.65
09:32:00,NIFTY25D2325900PE,14592514,1766030460,1766030520,152.2,154.65,148.8,150.3
09:33:00,NIFTY25D2325900PE,14592514,1766030520,1766030580,150.45,157.5,149.55,155.9
09:34:00,NIFTY25D2325900PE,14592514,1766030580,1766030640,155.6,161.75,154.65,156.0
09:35:00,NIFTY25D2325900PE,14592514,1766030640,1766030700,156.05,159.0,152.7,155.4
09:36:00,NIFTY25D2325900PE,14592514,1766030700,1766030760,155.65,163.3,155.3,163.25
09:37:00,NIFTY25D2325900PE,14592514,1766030760,1766030820,163.25,163.25,153.5,153.5
09:38:00,NIFTY25D2325900PE,14592514,1766030820,1766030880,152.8,156.25,151.6,154.5
09:39:00,NIFTY25D2325900PE,14592514,1766030880,1766030940,156.85,159.05,152.75,158.45
09:40:00,NIFTY25D2325900PE,14592514,1766030940,1766031000,161.0,161.0,157.0,160.75
09:41:00,NIFTY25D2325900PE,14592514,1766031000,1766031060,160.9,165.5,160.0,161.7
09:42:00,NIFTY25D2325900PE,14592514,1766031060,1766031120,161.5,166.7,158.25,165.65
09:43:00,NIFTY25D2325900PE,14592514,1766031120,1766031180,165.05,175.2,164.1,174.0
09:44:00,NIFTY25D2325900PE,14592514,1766031180,1766031240,174.05,176.6,170.0,172.45
09:45:00,NIFTY25D2325900PE,14592514,1766031240,1766031300,172.9,179.95,172.9,179.7
09:46:00,NIFTY25D2325900PE,14592514,1766031300,1766031360,180.7,185.95,177.75,179.0
09:47:00,NIFTY25D2325900PE,14592514,1766031360,1766031420,179.2,192.0,179.05,189.3
09:48:00,NIFTY25D2325900PE,14592514,1766031420,1766031480,189.85,192.55,184.2,187.95
09:49:00,NIFTY25D2325900PE,14592514,1766031480,1766031540,188.15,188.15,183.65,185.55
09:50:00,NIFTY25D2325900PE,14592514,1766031540,1766031600,185.95,186.55,183.0,184.85
09:51:00,NIFTY25D2325900PE,14592514,1766031600,1766031660,185.0,188.25,183.2,184.25
09:52:00,NIFTY25D2325900PE,14592514,1766031660,1766031720,185.05,185.8,181.35,184.35
09:53:00,NIFTY25D2325900PE,14592514,1766031720,1766031780,184.35,185.6,178.75,180.0
09:54:00,NIFTY25D2325900PE,14592514,1766031780,1766031840,179.85,182.55,179.0,182.15
09:55:00,NIFTY25D2325900PE,14592514,1766031840,1766031900,182.05,184.15,179.1,179.25
09:56:00,NIFTY25D2325900PE,14592514,1766031900,1766031960,178.5,180.45,177.0,178.75
09:57:00,NIFTY25D2325900PE,14592514,1766031960,1766032020,178.7,184.0,177.9,182.9
09:58:00,NIFTY25D2325900PE,14592514,1766032020,1766032080,183.45,185.7,182.3,184.5
09:59:00,NIFTY25D2325900PE,14592514,1766032080,1766032140,185.15,186.95,180.5,180.55
10:00:00,NIFTY25D2325900PE,14592514,1766032140,1766032200,180.6,182.7,175.45,181.8
10:01:00,NIFTY25D2325900PE,14592514,1766032200,1766032260,181.1,184.55,180.45,184.55
10:02:00,NIFTY25D2325900PE,14592514,1766032260,1766032320,184.95,184.95,179.6,183.55
10:03:00,NIFTY25D2325900PE,14592514,1766032320,1766032380,182.75,183.45,177.7,180.4
10:04:00,NIFTY25D2325900PE,14592514,1766032380,1766032440,183.0,183.0,181.2,181.2
10:05:00,NIFTY25D2325900PE,14592514,1766032440,1766032500,181.2,183.3,178.55,179.0
10:06:00,NIFTY25D2325900PE,14592514,1766032500,1766032560,179.0,180.25,175.65,176.25
