candle_time,symbol,instrument_token,start_ts,end_ts,open,high,low,close
09:07:00,NIFTY25D2326550PE,14601474,1766028960,1766029020,696.8,696.8,696.8,696.8
09:13:00,NIFTY25D2326550PE,14601474,1766029320,1766029380,696.8,696.8,696.8,696.8
09:16:00,NIFTY25D2326550PE,14601474,1766029500,1766029560,696.8,743.3,696.8,738.65
09:17:00,NIFTY25D2326550PE,14601474,1766029560,1766029620,738.65,738.65,738.65,738.65
09:18:00,NIFTY25D2326550PE,14601474,1766029620,1766029680,738.65,739.6,738.65,739.6
09:19:00,NIFTY25D2326550PE,14601474,1766029680,1766029740,739.6,739.6,739.6,739.6
09:20:00,NIFTY25D2326550PE,14601474,1766029740,1766029800,739.6,739.6,739.6,739.6
09:29:00,NIFTY25D2326550PE,14601474,1766030280,1766030340,732.95,732.95,732.95,732.95
09:30:00,NIFTY25D2326550PE,14601474,1766030340,1766030400,732.95,732.95,732.95,732.95
09:31:00,NIFTY25D2326550PE,14601474,1766030400,1766030460,732.95,732.95,732.95,732.95
09:32:00,NIFTY25D2326550PE,14601474,1766030460,1766030520,732.95,732.95,732.95,732.95
09:33:00,NIFTY25D2326550PE,14601474,1766030520,1766030580,732.95,732.95,732.25,732.25
09:34:00,NIFTY25D2326550PE,14601474,1766030580,1766030640,732.25,732.25,732.25,732.25
09:35:00,NIFTY25D2326550PE,14601474,1766030640,1766030700,732.25,739.3,732.25,739.3
09:36:00,NIFTY25D2326550PE,14601474,1766030700,1766030760,739.3,739.3,739.3,739.3
09:37:00,NIFTY25D2326550PE,14601474,1766030760,1766030820,739.3,739.3,739.3,739.3
09:38:00,NIFTY25D2326550PE,14601474,1766030820,1766030880,739.3,739.3,739.3,739.3
09:39:00,NIFTY25D2326550PE,14601474,1766030880,1766030940,739.3,739.3,739.3,739.3
09:40:00,NIFTY25D2326550PE,14601474,1766030940,1766031000,739.3,739.3,739.3,739.3
09:41:00,NIFTY25D2326550PE,14601474,1766031000,1766031060,739.3,739.3,739.3,739.3
09:42:00,NIFTY25D2326550PE,14601474,1766031060,1766031120,739.3,739.3,739.3,739.3
09:43:00,NIFTY25D2326550PE,14601474,1766031120,1766031180,739.3,739.3,739.3,739.3
09:44:00,NIFTY25D2326550PE,14601474,1766031180,1766031240,739.3,739.3,739.3,739.3
09:45:00,NIFTY25D2326550PE,14601474,1766031240,1766031300,739.3,739.3,739.3,739.3
09:46:00,NIFTY25D2326550PE,14601474,1766031300,1766031360,739.3,773.95,739.3,773.95
09:47:00,NIFTY25D2326550PE,14601474,1766031360,1766031420,773.95,773.95,773.95,773.95
09:48:00,NIFTY25D2326550PE,14601474,1766031420,1766031480,773.95,773.95,773.95,773.95
09:49:00,NIFTY25D2326550PE,14601474,1766031480,1766031540,773.95,773.95,773.95,773.95
09:50:00,NIFTY25D2326550PE,14601474,1766031540,1766031600,773.95,773.95,773.95,773.95
09:51:00,NIFTY25D2326550PE,14601474,1766031600,1766031660,773.95,773.95,773.95,773.95
