candle_time,symbol,instrument_token,start_ts,end_ts,open,high,low,close
09:07:00,NIFTY25D2325600CE,14585858,1766028960,1766029020,290.65,290.65,290.65,290.65
09:13:00,NIFTY25D2325600CE,14585858,1766029320,1766029380,290.65,290.65,290.65,290.65
09:16:00,NIFTY25D2325600CE,14585858,1766029500,1766029560,270.0,274.95,238.5,239.4
09:17:00,NIFTY25D2325600CE,14585858,1766029560,1766029620,238.8,247.95,234.9,243.5
09:18:00,NIFTY25D2325600CE,14585858,1766029620,1766029680,244.15,250.8,241.65,247.65
09:19:00,NIFTY25D2325600CE,14585858,1766029680,1766029740,250.0,253.5,246.0,247.95
09:20:00,NIFTY25D2325600CE,14585858,1766029740,1766029800,248.65,253.75,242.5,244.75
09:29:00,NIFTY25D2325600CE,14585858,1766030280,1766030340,256.7,256.9,247.5,252.5
09:30:00,NIFTY25D2325600CE,14585858,1766030340,1766030400,252.85,258.4,250.0,250.0
09:31:00,NIFTY25D2325600CE,14585858,1766030400,1766030460,249.6,257.3,248.65,255.85
09:32:00,NIFTY25D2325600CE,14585858,1766030460,1766030520,255.55,259.4,251.75,257.8
09:33:00,NIFTY25D2325600CE,14585858,1766030520,1766030580,257.8,258.4,247.75,249.9
09:34:00,NIFTY25D2325600CE,14585858,1766030580,1766030640,249.35,250.9,242.0,249.2
09:35:00,NIFTY25D2325600CE,14585858,1766030640,1766030700,249.45,253.4,245.25,248.85
09:36:00,NIFTY25D2325600CE,14585858,1766030700,1766030760,248.85,249.6,240.35,240.35
09:37:00,NIFTY25D2325600CE,14585858,1766030760,1766030820,240.25,253.0,240.25,253.0
09:38:00,NIFTY25D2325600CE,14585858,1766030820,1766030880,254.4,255.3,248.45,251.0
09:39:00,NIFTY25D2325600CE,14585858,1766030880,1766030940,251.6,254.05,246.65,246.65
09:40:00,NIFTY25D2325600CE,14585858,1766030940,1766031000,247.45,248.2,243.65,244.3
09:41:00,NIFTY25D2325600CE,14585858,1766031000,1766031060,241.3,244.0,238.6,242.0
09:42:00,NIFTY25D2325600CE,14585858,1766031060,1766031120,242.0,246.25,235.7,236.6
09:43:00,NIFTY25D2325600CE,14585858,1766031120,1766031180,237.1,238.55,226.25,227.0
09:44:00,NIFTY25D2325600CE,14585858,1766031180,1766031240,226.7,231.25,225.0,229.0
09:45:00,NIFTY25D2325600CE,14585858,1766031240,1766031300,229.2,229.2,221.05,221.05
09:46:00,NIFTY25D2325600CE,14585858,1766031300,1766031360,220.0,222.0,214.7,221.7
09:47:00,NIFTY25D2325600CE,14585858,1766031360,1766031420,221.4,221.7,209.05,210.75
09:48:00,NIFTY25D2325600CE,14585858,1766031420,1766031480,211.25,216.0,208.3,212.45
09:49:00,NIFTY25D2325600CE,14585858,1766031480,1766031540,213.0,217.35,213.0,215.75
09:50:00,NIFTY25D2325600CE,14585858,1766031540,1766031600,214.4,217.7,214.3,215.4
09:51:00,NIFTY25D2325600CE,14585858,1766031600,1766031660,215.35,217.6,212.4,215.9
09:52:00,NIFTY25D2325600CE,14585858,1766031660,1766031720,215.9,219.85,215.0,216.95
09:53:00,NIFTY25D2325600CE,14585858,1766031720,1766031780,216.6,221.9,215.75,221.0
09:54:00,NIFTY25D2325600CE,14585858,1766031780,1766031840,221.0,221.7,218.05,218.65
09:55:00,NIFTY25D2325600CE,14585858,1766031840,1766031900,218.65,221.55,216.65,221.15
09:56:00,NIFTY25D2325600CE,14585858,1766031900,1766031960,222.2,223.55,219.9,222.05
09:57:00,NIFTY25D2325600CE,14585858,1766031960,1766032020,222.0,222.55,216.8,217.85
09:58:00,NIFTY25D2325600CE,14585858,1766032020,1766032080,218.8,218.9,215.2,216.65
